"query","significant","p_value","term_size","query_size","intersection_size","precision","recall","term_id","source","p_adj","term_name","effective_domain_size","source_order","parents"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:2001054","GO:BP",0.869920511106159,"negative regulation of mesenchymal cell apoptotic process",42,25844,"GO:0043066,GO:0097152,GO:2001053"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:2001053","GO:BP",0.869920511106159,"regulation of mesenchymal cell apoptotic process",42,25843,"GO:0042981,GO:0097152"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0001501","GO:BP",0.869920511106159,"skeletal system development",42,316,"GO:0048731"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:2001028","GO:BP",0.869920511106159,"positive regulation of endothelial cell chemotaxis",42,25825,"GO:0010595,GO:0035767,GO:0050921,GO:2001026"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:2001026","GO:BP",0.869920511106159,"regulation of endothelial cell chemotaxis",42,25823,"GO:0010594,GO:0035767,GO:0050920"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:2000830","GO:BP",0.869920511106159,"positive regulation of parathyroid hormone secretion",42,25632,"GO:0035898,GO:0046887,GO:0051240,GO:2000828"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:2000828","GO:BP",0.869920511106159,"regulation of parathyroid hormone secretion",42,25630,"GO:0035898,GO:0044060,GO:0046883"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0001578","GO:BP",0.869920511106159,"microtubule bundle formation",42,359,"GO:0000226"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:2000648","GO:BP",0.869920511106159,"positive regulation of stem cell proliferation",42,25483,"GO:0008284,GO:0072089,GO:0072091"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0001656","GO:BP",0.869920511106159,"metanephros development",42,368,"GO:0001822"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0001657","GO:BP",0.869920511106159,"ureteric bud development",42,369,"GO:0072164"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0001658","GO:BP",0.869920511106159,"branching involved in ureteric bud morphogenesis",42,370,"GO:0048754,GO:0060675"
"hubs",FALSE,0.869920511106159,3,20,2,0.1,0.666666666666667,"GO:0001701","GO:BP",0.869920511106159,"in utero embryonic development",42,391,"GO:0043009"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:2000105","GO:BP",0.869920511106159,"positive regulation of DNA-templated DNA replication",42,25019,"GO:0006261,GO:0045740,GO:0090329"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:2000050","GO:BP",0.869920511106159,"regulation of non-canonical Wnt signaling pathway",42,24973,"GO:0030111,GO:0035567"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0003401","GO:BP",0.869920511106159,"axis elongation",42,1813,"GO:0060560"
"hubs",FALSE,0.869920511106159,3,20,2,0.1,0.666666666666667,"GO:0001895","GO:BP",0.869920511106159,"retina homeostasis",42,518,"GO:0001894"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:1905330","GO:BP",0.869920511106159,"regulation of morphogenesis of an epithelium",42,24150,"GO:0002009,GO:0022603"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:1904383","GO:BP",0.869920511106159,"response to sodium phosphate",42,23407,"GO:1902074"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:1904054","GO:BP",0.869920511106159,"regulation of cholangiocyte proliferation",42,23138,"GO:0050678,GO:1990705"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:1904044","GO:BP",0.869920511106159,"response to aldosterone",42,23129,"GO:0051385,GO:0097305,GO:1901654"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:1903830","GO:BP",0.869920511106159,"magnesium ion transmembrane transport",42,22970,"GO:0015693,GO:0098655,GO:0098662"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0003085","GO:BP",0.869920511106159,"negative regulation of systemic arterial blood pressure",42,1527,"GO:0003073,GO:0045776"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0003096","GO:BP",0.869920511106159,"renal sodium ion transport",42,1538,"GO:0003014,GO:0006814"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0003097","GO:BP",0.869920511106159,"renal water transport",42,1539,"GO:0003014,GO:0003091,GO:0006833"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0003143","GO:BP",0.869920511106159,"embryonic heart tube morphogenesis",42,1573,"GO:0003007,GO:0035050,GO:0048562,GO:0048598,GO:0060562"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0003156","GO:BP",0.869920511106159,"regulation of animal organ formation",42,1584,"GO:0048645,GO:2000027"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0003205","GO:BP",0.869920511106159,"cardiac chamber development",42,1633,"GO:0007507,GO:0048856"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0003230","GO:BP",0.869920511106159,"cardiac atrium development",42,1658,"GO:0003205"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0003279","GO:BP",0.869920511106159,"cardiac septum development",42,1701,"GO:0003205,GO:0048856"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0003283","GO:BP",0.869920511106159,"atrial septum development",42,1704,"GO:0003230,GO:0003279"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:1903465","GO:BP",0.869920511106159,"positive regulation of mitotic cell cycle DNA replication",42,22701,"GO:0010571,GO:0045931,GO:1902969,GO:1903463"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0003351","GO:BP",0.869920511106159,"epithelial cilium movement involved in extracellular fluid movement",42,1769,"GO:0003341,GO:0006858,GO:0099111"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0003352","GO:BP",0.869920511106159,"regulation of cilium movement",42,1770,"GO:0003341,GO:0060632"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0003356","GO:BP",0.869920511106159,"regulation of cilium beat frequency",42,1774,"GO:0003352"
"hubs",FALSE,0.869920511106159,3,20,2,0.1,0.666666666666667,"GO:0003012","GO:BP",0.869920511106159,"muscle system process",42,1461,"GO:0003008"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:1905515","GO:BP",0.869920511106159,"non-motile cilium assembly",42,24275,"GO:0060271"
"hubs",FALSE,0.869920511106159,21,20,11,0.55,0.523809523809524,"GO:0003008","GO:BP",0.869920511106159,"system process",42,1457,"GO:0032501"
"hubs",FALSE,0.869920511106159,8,20,5,0.25,0.625,"GO:0003006","GO:BP",0.869920511106159,"developmental process involved in reproduction",42,1455,"GO:0022414,GO:0032502"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0001935","GO:BP",0.869920511106159,"endothelial cell proliferation",42,547,"GO:0050673"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0001936","GO:BP",0.869920511106159,"regulation of endothelial cell proliferation",42,548,"GO:0001935,GO:0050678"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0001938","GO:BP",0.869920511106159,"positive regulation of endothelial cell proliferation",42,550,"GO:0001935,GO:0001936,GO:0050679"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0001947","GO:BP",0.869920511106159,"heart looping",42,556,"GO:0003143,GO:0061371"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0001952","GO:BP",0.869920511106159,"regulation of cell-matrix adhesion",42,559,"GO:0007160,GO:0010810"
"hubs",FALSE,0.869920511106159,7,20,7,0.35,1,"GO:0002009","GO:BP",0.869920511106159,"morphogenesis of an epithelium",42,610,"GO:0048729,GO:0060429"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0002021","GO:BP",0.869920511106159,"response to dietary excess",42,621,"GO:0031667,GO:0097009"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:1904889","GO:BP",0.869920511106159,"regulation of excitatory synapse assembly",42,23808,"GO:0051963,GO:1904861"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0002053","GO:BP",0.869920511106159,"positive regulation of mesenchymal cell proliferation",42,650,"GO:0008284,GO:0010463,GO:0010464"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0002062","GO:BP",0.869920511106159,"chondrocyte differentiation",42,651,"GO:0030154,GO:0051216"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0002064","GO:BP",0.869920511106159,"epithelial cell development",42,653,"GO:0030855,GO:0048468"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:1904861","GO:BP",0.869920511106159,"excitatory synapse assembly",42,23783,"GO:0007416"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:1904748","GO:BP",0.869920511106159,"regulation of apoptotic process involved in development",42,23693,"GO:0042981,GO:0050793,GO:1902742"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:1904746","GO:BP",0.869920511106159,"negative regulation of apoptotic process involved in development",42,23691,"GO:0043066,GO:0051093,GO:1902742,GO:1904748"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:1904673","GO:BP",0.869920511106159,"negative regulation of somatic stem cell population maintenance",42,23634,"GO:0035019,GO:1902455,GO:1904672"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0002931","GO:BP",0.869920511106159,"response to ischemia",42,1437,"GO:0006950"
"hubs",FALSE,0.869920511106159,5,20,3,0.15,0.6,"GO:0003002","GO:BP",0.869920511106159,"regionalization",42,1451,"GO:0007389"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:1904672","GO:BP",0.869920511106159,"regulation of somatic stem cell population maintenance",42,23633,"GO:0035019,GO:2000036"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0099111","GO:BP",0.869920511106159,"microtubule-based transport",42,18793,"GO:0006810"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0007200","GO:BP",0.869920511106159,"phospholipase C-activating G protein-coupled receptor signaling pathway",42,2745,"GO:0007186"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0007584","GO:BP",0.869920511106159,"response to nutrient",42,3032,"GO:0031667,GO:0042221"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0010594","GO:BP",0.869920511106159,"regulation of endothelial cell migration",42,4225,"GO:0030334,GO:0043542"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0010595","GO:BP",0.869920511106159,"positive regulation of endothelial cell migration",42,4226,"GO:0010594,GO:0030335,GO:0043542"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072189","GO:BP",0.869920511106159,"ureter development",42,16986,"GO:0035295,GO:0048513,GO:0072001"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072181","GO:BP",0.869920511106159,"mesonephric duct formation",42,16978,"GO:0072172,GO:0072179,GO:0072180"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072180","GO:BP",0.869920511106159,"mesonephric duct morphogenesis",42,16977,"GO:0072171,GO:0072177,GO:0072178"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072179","GO:BP",0.869920511106159,"nephric duct formation",42,16976,"GO:0072175,GO:0072178"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0010639","GO:BP",0.869920511106159,"negative regulation of organelle organization",42,4268,"GO:0006996,GO:0033043,GO:0051129"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0010571","GO:BP",0.869920511106159,"positive regulation of nuclear cell cycle DNA replication",42,4207,"GO:0033260,GO:0033262,GO:0090068,GO:2000105"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072178","GO:BP",0.869920511106159,"nephric duct morphogenesis",42,16975,"GO:0060562,GO:0072176"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072176","GO:BP",0.869920511106159,"nephric duct development",42,16973,"GO:0035295,GO:0072073"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0010810","GO:BP",0.869920511106159,"regulation of cell-substrate adhesion",42,4405,"GO:0030155,GO:0031589"
"hubs",FALSE,0.869920511106159,7,20,4,0.2,0.571428571428571,"GO:0010817","GO:BP",0.869920511106159,"regulation of hormone levels",42,4412,"GO:0065008"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0010824","GO:BP",0.869920511106159,"regulation of centrosome duplication",42,4417,"GO:0046605,GO:0051298"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0010826","GO:BP",0.869920511106159,"negative regulation of centrosome duplication",42,4419,"GO:0010824,GO:0046606,GO:0051298"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0072175","GO:BP",0.869920511106159,"epithelial tube formation",42,16972,"GO:0035148,GO:0060562"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072172","GO:BP",0.869920511106159,"mesonephric tubule formation",42,16969,"GO:0072079,GO:0072171"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072177","GO:BP",0.869920511106159,"mesonephric duct development",42,16974,"GO:0072164,GO:0072176"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0010966","GO:BP",0.869920511106159,"regulation of phosphate transport",42,4522,"GO:0006817,GO:0051049"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072205","GO:BP",0.869920511106159,"metanephric collecting duct development",42,17002,"GO:0001656,GO:0072044"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0010518","GO:BP",0.869920511106159,"positive regulation of phospholipase activity",42,4176,"GO:0010517,GO:0060193"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0086066","GO:BP",0.869920511106159,"atrial cardiac muscle cell to AV node cell communication",42,17685,"GO:0086065"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0009913","GO:BP",0.869920511106159,"epidermal cell differentiation",42,3754,"GO:0008544,GO:0030855"
"hubs",FALSE,0.869920511106159,5,20,3,0.15,0.6,"GO:0009914","GO:BP",0.869920511106159,"hormone transport",42,3755,"GO:0006810,GO:0010817"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0086026","GO:BP",0.869920511106159,"atrial cardiac muscle cell to AV node cell signaling",42,17662,"GO:0086019,GO:0086066"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0086014","GO:BP",0.869920511106159,"atrial cardiac muscle cell action potential",42,17653,"GO:0086002,GO:0086026"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0086013","GO:BP",0.869920511106159,"membrane repolarization during cardiac muscle cell action potential",42,17652,"GO:0086001,GO:0086011,GO:0099622"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0086011","GO:BP",0.869920511106159,"membrane repolarization during action potential",42,17650,"GO:0001508,GO:0086009"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072659","GO:BP",0.869920511106159,"protein localization to plasma membrane",42,17246,"GO:0072657,GO:1990778"
"hubs",FALSE,0.869920511106159,5,20,4,0.2,0.8,"GO:0010038","GO:BP",0.869920511106159,"response to metal ion",42,3832,"GO:0042221"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0010453","GO:BP",0.869920511106159,"regulation of cell fate commitment",42,4133,"GO:0045165,GO:0050793,GO:0050794"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0010463","GO:BP",0.869920511106159,"mesenchymal cell proliferation",42,4141,"GO:0008283"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0010464","GO:BP",0.869920511106159,"regulation of mesenchymal cell proliferation",42,4142,"GO:0010463,GO:0042127"
"hubs",FALSE,0.869920511106159,3,20,2,0.1,0.666666666666667,"GO:0007548","GO:BP",0.869920511106159,"sex differentiation",42,3015,"GO:0003006"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0086005","GO:BP",0.869920511106159,"ventricular cardiac muscle cell action potential",42,17647,"GO:0086002"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0010496","GO:BP",0.869920511106159,"intercellular transport",42,4159,"GO:0006810,GO:0009987"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0010517","GO:BP",0.869920511106159,"regulation of phospholipase activity",42,4175,"GO:0051336"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0010092","GO:BP",0.869920511106159,"specification of animal organ identity",42,3886,"GO:0003002,GO:0048645"
"hubs",FALSE,0.869920511106159,6,20,4,0.2,0.666666666666667,"GO:0090066","GO:BP",0.869920511106159,"regulation of anatomical structure size",42,17757,"GO:0065008"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072171","GO:BP",0.869920511106159,"mesonephric tubule morphogenesis",42,16968,"GO:0072078,GO:0072164"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0072164","GO:BP",0.869920511106159,"mesonephric tubule development",42,16961,"GO:0035295,GO:0072163"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072044","GO:BP",0.869920511106159,"collecting duct development",42,16844,"GO:0001822,GO:0035295"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072040","GO:BP",0.869920511106159,"negative regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis",42,16840,"GO:0072038,GO:0072039,GO:1901145,GO:1902338,GO:1904673,GO:2001054"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0016331","GO:BP",0.869920511106159,"morphogenesis of embryonic epithelium",42,5182,"GO:0002009,GO:0048598"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072039","GO:BP",0.869920511106159,"regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis",42,16839,"GO:0072038,GO:1901145,GO:1902337,GO:1904672,GO:2001053"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072038","GO:BP",0.869920511106159,"mesenchymal stem cell maintenance involved in nephron morphogenesis",42,16838,"GO:0035019,GO:0072028"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072028","GO:BP",0.869920511106159,"nephron morphogenesis",42,16828,"GO:0009653,GO:0060993,GO:0072006"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072009","GO:BP",0.869920511106159,"nephron epithelium development",42,16811,"GO:0072006,GO:0072073"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0072073","GO:BP",0.869920511106159,"kidney epithelium development",42,16873,"GO:0001822,GO:0060429"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072006","GO:BP",0.869920511106159,"nephron development",42,16808,"GO:0001822,GO:0048856"
"hubs",FALSE,0.869920511106159,6,20,5,0.25,0.833333333333333,"GO:0072001","GO:BP",0.869920511106159,"renal system development",42,16803,"GO:0048731"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0071910","GO:BP",0.869920511106159,"determination of liver left/right asymmetry",42,16746,"GO:0001889,GO:0007368"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0071909","GO:BP",0.869920511106159,"determination of stomach left/right asymmetry",42,16745,"GO:0062094,GO:0071907"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0071908","GO:BP",0.869920511106159,"determination of intestine left/right asymmetry",42,16744,"GO:0071907"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0071907","GO:BP",0.869920511106159,"determination of digestive tract left/right asymmetry",42,16743,"GO:0007368,GO:0048565"
"hubs",FALSE,0.869920511106159,4,20,3,0.15,0.75,"GO:0071805","GO:BP",0.869920511106159,"potassium ion transmembrane transport",42,16687,"GO:0006813,GO:0098655,GO:0098662"
"hubs",FALSE,0.869920511106159,3,20,2,0.1,0.666666666666667,"GO:0021536","GO:BP",0.869920511106159,"diencephalon development",42,6088,"GO:0030900,GO:0048856"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0018958","GO:BP",0.869920511106159,"phenol-containing compound metabolic process",42,5487,"GO:0008152"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0010976","GO:BP",0.869920511106159,"positive regulation of neuron projection development",42,4532,"GO:0010975,GO:0031175,GO:0031346"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072078","GO:BP",0.869920511106159,"nephron tubule morphogenesis",42,16878,"GO:0061333,GO:0072080,GO:0072088"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072080","GO:BP",0.869920511106159,"nephron tubule development",42,16880,"GO:0061326,GO:0072009"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0014706","GO:BP",0.869920511106159,"striated muscle tissue development",42,4622,"GO:0060537"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0014820","GO:BP",0.869920511106159,"tonic smooth muscle contraction",42,4678,"GO:0006939"
"hubs",FALSE,0.869920511106159,2,20,2,0.1,1,"GO:0072163","GO:BP",0.869920511106159,"mesonephric epithelium development",42,16960,"GO:0001823,GO:0072073"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0014824","GO:BP",0.869920511106159,"artery smooth muscle contraction",42,4682,"GO:0014820,GO:0014829"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0014829","GO:BP",0.869920511106159,"vascular associated smooth muscle contraction",42,4687,"GO:0006939,GO:0042310"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0014855","GO:BP",0.869920511106159,"striated muscle cell proliferation",42,4711,"GO:0033002"
"hubs",FALSE,0.869920511106159,6,20,4,0.2,0.666666666666667,"GO:0015031","GO:BP",0.869920511106159,"protein transport",42,4772,"GO:0045184,GO:0071705"
"hubs",FALSE,0.869920511106159,1,20,1,0.05,1,"GO:0072079","GO:BP",0.869920511106159,"nephron tubule formation",42,16879,"GO:0001838,GO:0072078"
